txn_id,agent_id,user_id,merchant_id,category,day,label,txn_seq_num,amount,amount_zscore,category_seen_before,device_matches_primary,day_txn_count,amount_to_limit_ratio,agent_age_at_txn,token_scope_ok,within_spending_limit
T00045553,A01299,U01299,M0049,utilities,27,legitimate_agent,23,1034.52,-0.47174396992708884,1,1,2,0.206904,46,True,1
T00045554,A01299,U01299,M0105,utilities,28,legitimate_agent,24,902.75,-0.8007621323002101,1,1,1,0.18055,48,True,1
T00045555,A01299,U01299,M0036,utilities,28,legitimate_agent,25,910.4,-0.7539314414575204,1,1,2,0.18208,50,True,1
T00045556,A01299,U01299,M0134,utilities,29,legitimate_agent,26,3862.06,7.051818844011345,1,1,1,0.772412,52,True,1
T00045557,A01300,U01300,M0101,electronics,2,legitimate_agent,1,1455.66,0.0,0,1,1,0.291132,2,True,1
T00045558,A01300,U01300,M0118,electronics,3,legitimate_agent,2,1725.54,269.8799999999999,1,1,1,0.34510799999999997,4,True,1
T00045559,A01300,U01300,M0096,electronics,5,legitimate_agent,3,1630.86,0.21096871950919222,1,1,1,0.32617199999999996,6,True,1
T00045560,A01300,U01300,M0051,electronics,7,legitimate_agent,4,1879.39,2.0110667944523675,1,1,1,0.37587800000000005,8,True,1
T00045561,A01300,U01300,M0077,electronics,10,legitimate_agent,5,2693.36,5.753821302152551,1,1,1,0.538672,10,True,1
T00045562,A01300,U01300,M0167,electronics,10,legitimate_agent,6,1651.99,-0.46719812235242963,1,1,2,0.330398,12,True,1
T00045563,A01300,U01300,M0188,electronics,12,legitimate_agent,7,1516.49,-0.7334021923250612,1,1,1,0.303298,14,True,1
T00045564,A01300,U01300,M0073,electronics,12,legitimate_agent,8,1631.23,-0.38581970439098096,1,1,2,0.326246,16,True,1
T00045565,A01300,U01300,M0017,electronics,15,legitimate_agent,9,1505.7,-0.6800228947150556,1,1,1,0.30114,18,True,1
T00045566,A01300,U01300,M0147,electronics,22,legitimate_agent,10,2046.23,0.8003566339265787,1,1,1,0.409246,20,True,1
T00045567,A01300,U01300,M0022,electronics,22,legitimate_agent,11,2046.64,0.7390003780053225,1,1,2,0.409328,22,True,1
T00045568,A01300,U01300,M0181,electronics,25,legitimate_agent,12,2060.76,0.7286224486311998,1,1,1,0.412152,24,True,1
T00045569,A01300,U01300,M0057,electronics,28,legitimate_agent,13,1345.9,-1.3497411390637886,1,1,1,0.26918000000000003,26,True,1
T00045570,A01301,U01301,M0099,electronics,1,legitimate_agent,1,524.48,0.0,0,1,1,0.104896,2,True,1
T00045571,A01301,U01301,M0167,electronics,2,legitimate_agent,2,574.83,50.35000000000002,1,1,1,0.11496600000000001,4,True,1
T00045572,A01301,U01301,M0057,electronics,2,legitimate_agent,3,981.08,12.117717699042933,1,1,2,0.196216,6,True,1
T00045573,A01301,U01301,M0186,electronics,2,legitimate_agent,4,528.31,-0.6596836190725455,1,1,3,0.10566199999999999,8,True,1
T00045574,A01301,U01301,M0008,electronics,4,legitimate_agent,5,3470.05,12.781732961441248,1,1,1,0.69401,10,True,1
T00045575,A01301,U01301,M0186,electronics,5,credential_testing,6,48.34,-0.9159224599171337,1,1,1,0.009668000000000001,12,True,1
T00045576,A01301,U01301,M0099,electronics,5,credential_testing,7,9.83,-0.8184937840456963,1,1,2,0.001966,14,True,1
T00045577,A01301,U01301,M0118,electronics,5,credential_testing,8,35.48,-0.7063298111082816,1,1,3,0.007095999999999999,16,True,1
T00045578,A01301,U01301,M0141,electronics,5,credential_testing,9,1.26,-0.6744869424911224,1,1,4,0.000252,18,True,1
T00045579,A01301,U01301,M0073,electronics,5,credential_testing,10,12.27,-0.6131706096938091,1,1,5,0.002454,20,True,1
T00045580,A01301,U01301,M0181,electronics,5,credential_testing,11,20.74,-0.5653203419458794,1,1,6,0.004148,22,True,1
T00045581,A01301,U01301,M0057,electronics,5,legitimate_agent,12,714.13,0.1470430917527724,1,1,7,0.142826,24,True,1
T00045582,A01301,U01301,M0141,electronics,6,legitimate_agent,13,472.07,-0.1075822978002264,1,1,1,0.094414,26,True,1
T00045583,A01301,U01301,M0188,electronics,6,legitimate_agent,14,738.88,0.18263474460616796,1,1,2,0.147776,28,True,1
T00045584,A01301,U01301,M0141,electronics,7,legitimate_agent,15,678.42,0.1088466403715463,1,1,1,0.135684,30,True,1
T00045585,A01301,U01301,M0167,electronics,7,legitimate_agent,16,810.86,0.2586223615086301,1,1,2,0.162172,32,True,1
T00045586,A01301,U01301,M0117,electronics,8,legitimate_agent,17,1048.99,0.5349748845017448,1,1,1,0.209798,34,True,1
T00045587,A01301,U01301,M0167,electronics,8,legitimate_agent,18,732.19,0.12788196596990628,1,1,2,0.146438,36,True,1
T00045588,A01301,U01301,M0099,electronics,8,legitimate_agent,19,977.12,0.4331200909808973,1,1,3,0.19542400000000001,38,True,1
T00045589,A01301,U01301,M0141,electronics,9,legitimate_agent,20,923.28,0.3505706945258598,1,1,1,0.184656,40,True,1
T00045590,A01301,U01301,M0099,electronics,9,legitimate_agent,21,919.79,0.33645300006491347,1,1,2,0.18395799999999998,42,True,1
T00045591,A01301,U01301,M0099,electronics,9,legitimate_agent,22,668.98,-0.011188052957154979,1,1,3,0.133796,44,True,1
T00045592,A01301,U01301,M0022,electronics,10,legitimate_agent,23,454.31,-0.30827323114620614,1,1,1,0.090862,46,True,1
T00045593,A01301,U01301,M0017,electronics,10,legitimate_agent,24,1266.43,0.847660420380083,1,1,2,0.253286,48,True,1
T00045594,A01301,U01301,M0118,electronics,11,legitimate_agent,25,713.59,0.030505421888738032,1,1,1,0.142718,50,True,1
T00045595,A01301,U01301,M0031,electronics,11,legitimate_agent,26,974.12,0.4089521527262923,1,1,2,0.194824,52,True,1
T00045596,A01301,U01301,M0117,electronics,12,legitimate_agent,27,2663.86,2.9006777467359477,1,1,1,0.532772,54,True,1
T00045597,A01301,U01301,M0156,electronics,12,legitimate_agent,28,757.37,-0.025002697110170877,1,1,2,0.151474,56,True,1
T00045598,A01301,U01301,M0117,electronics,13,legitimate_agent,29,919.44,0.1920466329580341,1,1,1,0.18388800000000002,58,True,1
T00045599,A01301,U01301,M0177,electronics,13,legitimate_agent,30,495.89,-0.38740329251086264,1,1,2,0.099178,60,True,1
T00045600,A01301,U01301,M0147,electronics,14,legitimate_agent,31,971.94,0.27714121548066395,1,1,1,0.194388,62,True,1
T00045601,A01301,U01301,M0188,electronics,14,legitimate_agent,32,675.11,-0.14386514789584182,1,1,2,0.135022,64,True,1
T00045602,A01301,U01301,M0141,electronics,14,legitimate_agent,33,884.78,0.15719614935104403,1,1,3,0.176956,66,True,1
T00045603,A01301,U01301,M0031,electronics,15,legitimate_agent,34,921.18,0.2074989479790697,1,1,1,0.18423599999999998,68,True,1
T00045604,A01301,U01301,M0022,electronics,16,legitimate_agent,35,877.52,0.14025173513199118,1,1,1,0.175504,70,True,1
T00045605,A01301,U01301,M0073,electronics,17,legitimate_agent,36,1020.84,0.3518846702255314,1,1,1,0.20416800000000002,72,True,1
T00045606,A01301,U01301,M0099,electronics,20,legitimate_agent,37,873.57,0.12416115558617699,1,1,1,0.174714,74,True,1
T00045607,A01301,U01301,M0082,electronics,20,legitimate_agent,38,815.94,0.03427471160883114,1,1,2,0.163188,76,True,1
T00045608,A01301,U01301,M0082,electronics,21,legitimate_agent,39,558.23,-0.36609674845225526,1,1,1,0.11164600000000001,78,True,1
T00045609,A01301,U01301,M0117,electronics,21,legitimate_agent,40,2489.43,2.6709698969342655,1,1,2,0.49788599999999994,80,True,1
T00045610,A01301,U01301,M0099,electronics,23,legitimate_agent,41,844.22,0.019881663208218613,1,1,1,0.168844,82,True,1
T00045611,A01301,U01301,M0141,electronics,23,legitimate_agent,42,933.03,0.15115866675709227,1,1,2,0.186606,84,True,1
T00045612,A01301,U01301,M0077,electronics,24,legitimate_agent,43,879.83,0.0696130666799842,1,1,1,0.175966,86,True,1
T00045613,A01301,U01301,M0177,electronics,25,legitimate_agent,44,1037.94,0.30865405540499824,1,1,1,0.20758800000000002,88,True,1
T00045614,A01301,U01301,M0141,electronics,25,legitimate_agent,45,784.31,-0.08398672800522783,1,1,2,0.156862,90,True,1
T00045615,A01301,U01301,M0057,electronics,26,legitimate_agent,46,667.65,-0.26397606007626867,1,1,1,0.13352999999999998,92,True,1
T00045616,A01301,U01301,M0031,electronics,29,legitimate_agent,47,740.26,-0.14716765321203087,1,1,1,0.148052,94,True,1
T00045617,A01301,U01301,M0082,electronics,29,legitimate_agent,48,879.3,0.07464900409497403,1,1,2,0.17586,96,True,1
T00045618,A01302,U01302,M0078,subscriptions,0,legitimate_agent,1,534.83,0.0,0,1,1,0.106966,2,True,1
T00045619,A01302,U01302,M0133,subscriptions,0,legitimate_agent,2,667.79,132.95999999999992,1,1,2,0.13355799999999998,4,True,1
T00045620,A01302,U01302,M0179,subscriptions,0,legitimate_agent,3,466.37,-1.4352736018849683,1,1,3,0.093274,6,True,1
T00045621,A01302,U01302,M0136,subscriptions,1,legitimate_agent,4,400.85,-1.5181109846352798,1,1,1,0.08017,8,True,1
T00045622,A01302,U01302,M0128,subscriptions,2,legitimate_agent,5,527.65,0.08924768866954842,1,1,1,0.10553,10,True,1
T00045623,A01302,U01302,M0028,subscriptions,2,legitimate_agent,6,542.85,0.23591497198530506,1,1,2,0.10857,12,True,1
T00045624,A01302,U01302,M0128,subscriptions,2,legitimate_agent,7,465.45,-0.6506712047282677,1,1,3,0.09308999999999999,14,True,1
T00045625,A01302,U01302,M0133,subscriptions,3,legitimate_agent,8,539.57,0.29051258504302874,1,1,1,0.10791400000000001,16,True,1
T00045626,A01302,U01302,M0002,fashion,3,intent_drift,9,347.86,-2.17178307622882,0,1,2,0.06957200000000001,18,False,1
T00045627,A01302,U01302,M0130,subscriptions,3,legitimate_agent,10,545.59,0.4996243994489589,1,1,3,0.109118,20,True,1
T00045628,A01302,U01302,M0033,subscriptions,4,legitimate_agent,11,685.93,2.053084818829485,1,1,1,0.137186,22,True,1
T00045629,A01302,U01302,M0020,subscriptions,5,legitimate_agent,12,582.25,0.6154527123927698,1,1,1,0.11645,24,True,1
T00045630,A01302,U01302,M0136,subscriptions,6,legitimate_agent,13,612.7,0.8942563786083637,1,1,1,0.12254000000000001,26,True,1
T00045631,A01302,U01302,M0010,subscriptions,6,legitimate_agent,14,604.23,0.7467143099673592,1,1,2,0.12084600000000001,28,True,1
T00045632,A01302,U01302,M0130,subscriptions,8,legitimate_agent,15,536.41,-0.010712813408942723,1,1,1,0.10728199999999999,30,True,1
T00045633,A01302,U01302,M0136,subscriptions,8,legitimate_agent,16,603.15,0.7221652537980768,1,1,2,0.12063,32,True,1
T00045634,A01302,U01302,M0125,subscriptions,8,legitimate_agent,17,573.03,0.35248837896010465,1,1,3,0.114606,34,True,1
T00045635,A01302,U01302,M0128,subscriptions,9,legitimate_agent,18,380.55,-1.8701946654963097,1,1,1,0.07611,36,True,1
T00045636,A01302,U01302,M0028,subscriptions,9,legitimate_agent,19,661.53,1.3720311453810936,1,1,2,0.132306,38,True,1
T00045637,A01302,U01302,M0114,subscriptions,9,legitimate_agent,20,644.81,1.0959447727298606,1,1,3,0.128962,40,True,1
T00045638,A01302,U01302,M0028,subscriptions,10,legitimate_agent,21,1467.57,9.689501895242842,1,1,1,0.293514,42,True,1
T00045639,A01302,U01302,M0028,subscriptions,11,legitimate_agent,22,455.06,-0.6096935019327272,1,1,1,0.091012,44,True,1
T00045640,A01302,U01302,M0056,subscriptions,11,legitimate_agent,23,572.66,-0.05161408198781394,1,1,2,0.114532,46,True,1
T00045641,A01302,U01302,M0114,subscriptions,12,legitimate_agent,24,477.1,-0.4992220730713434,1,1,1,0.09542,48,True,1
T00045642,A01302,U01302,M0033,subscriptions,12,legitimate_agent,25,490.67,-0.4217417142338507,1,1,2,0.098134,50,True,1
T00045643,A01302,U01302,M0115,subscriptions,12,legitimate_agent,26,517.77,-0.2803531290213516,1,1,3,0.103554,52,True,1
T00045644,A01302,U01302,M0028,subscriptions,13,legitimate_agent,27,261.94,-1.5416194078906287,1,1,1,0.052388,54,True,1
T00045645,A01302,U01302,M0028,subscriptions,16,legitimate_agent,28,432.7,-0.623617446946124,1,1,1,0.08653999999999999,56,True,1
T00045646,A01302,U01302,M0056,subscriptions,16,legitimate_agent,29,269.53,-1.4064613578649356,1,1,2,0.053905999999999996,58,True,1
T00045647,A01302,U01302,M0158,subscriptions,17,legitimate_agent,30,485.62,-0.29633189916705127,1,1,1,0.097124,60,True,1
T00045648,A01302,U01302,M0179,subscriptions,17,legitimate_agent,31,404.38,-0.6884294216328378,1,1,2,0.080876,62,True,1
T00045649,A01302,U01302,M0179,subscriptions,17,legitimate_agent,32,448.16,-0.4562286271510042,1,1,3,0.089632,64,True,1
T00045650,A01302,U01302,M0112,subscriptions,19,legitimate_agent,33,560.09,0.11193749645178397,1,1,1,0.112018,66,True,1
T00045651,A01302,U01302,M0016,subscriptions,20,legitimate_agent,34,440.07,-0.4993901372536147,1,1,1,0.088014,68,True,1
T00045652,A01302,U01302,M0010,subscriptions,22,legitimate_agent,35,465.01,-0.36220122803385585,1,1,1,0.093002,70,True,1
T00045653,A01302,U01302,M0020,subscriptions,23,legitimate_agent,36,432.49,-0.5257610771193872,1,1,1,0.086498,72,True,1
T00045654,A01302,U01302,M0056,subscriptions,26,impersonated_agent,37,1426.95,4.715697451577832,1,1,1,0.28539000000000003,74,True,1
T00045655,A01302,U01302,M0016,subscriptions,27,legitimate_agent,38,479.79,-0.315052543963176,1,1,1,0.095958,76,True,1
T00045656,A01302,U01302,M0131,subscriptions,27,legitimate_agent,39,386.87,-0.7051992817488865,1,1,2,0.077374,78,True,1
T00045657,A01302,U01302,M0179,subscriptions,27,legitimate_agent,40,547.07,-0.006808721892719424,1,1,3,0.10941400000000001,80,True,1
T00045658,A01302,U01302,M0056,subscriptions,29,legitimate_agent,41,413.41,-0.5857276041732087,1,1,1,0.082682,82,True,1
T00045659,A01303,U01303,M0084,fashion,0,legitimate_agent,1,1262.92,0.0,0,1,1,0.25258400000000003,2,True,1
T00045660,A01303,U01303,M0055,groceries,2,legitimate_agent,2,1104.94,-157.98000000000002,0,1,1,0.22098800000000002,4,True,1
T00045661,A01303,U01303,M0000,groceries,5,legitimate_agent,3,1399.26,1.9276022685517054,1,1,1,0.279852,6,True,1
T00045662,A01303,U01303,M0149,groceries,6,legitimate_agent,4,1572.91,2.153560203298742,1,1,1,0.31458200000000003,8,True,1
T00045663,A01303,U01303,M0025,fashion,7,legitimate_agent,5,1625.71,1.4605053108768749,1,1,1,0.325142,10,True,1
T00045664,A01303,U01303,M0115,subscriptions,9,compromised_agent,6,7909.65,30.182255297680538,0,1,1,1.5819299999999998,12,True,0
T00045665,A01303,U01303,M0032,groceries,12,legitimate_agent,7,1283.81,-0.4481682074359423,1,1,1,0.256762,14,True,1
T00045666,A01303,U01303,M0059,fashion,13,legitimate_agent,8,2180.97,-0.051478502979227174,1,1,1,0.43619399999999997,16,True,1
T00045667,A01303,U01303,M0146,groceries,13,legitimate_agent,9,1563.78,-0.3177769303148418,1,1,2,0.312756,18,True,1
T00045668,A01303,U01303,M0044,groceries,14,legitimate_agent,10,992.04,-0.5648895561551007,1,1,1,0.198408,20,True,1
T00045669,A01303,U01303,M0058,fashion,17,legitimate_agent,11,1079.58,-0.4875569200656669,1,1,1,0.215916,22,True,1
T00045670,A01303,U01303,M0000,groceries,19,legitimate_agent,12,1596.86,-0.2015945985052952,1,1,1,0.319372,24,True,1
T00045671,A01303,U01303,M0058,fashion,20,legitimate_agent,13,1862.0,-0.05388652955990852,1,1,1,0.3724,26,True,1
T00045672,A01303,U01303,M0190,fashion,23,credential_testing,14,2.32,-1.074275789956413,1,1,1,0.00046399999999999995,28,True,1
T00045673,A01303,U01303,M0146,groceries,23,credential_testing,15,8.62,-0.9913508718574812,1,1,2,0.0017239999999999998,30,True,1
T00045674,A01303,U01303,M0132,groceries,23,credential_testing,16,24.39,-0.9193360252091677,1,1,3,0.004878,32,True,1
T00045675,A01303,U01303,M0061,fashion,23,credential_testing,17,29.18,-0.8652534502021476,1,1,4,0.005836,34,True,1
T00045676,A01303,U01303,M0155,fashion,23,credential_testing,18,13.24,-0.8308873611459221,1,1,5,0.002648,36,True,1
T00045677,A01303,U01303,M0132,groceries,23,credential_testing,19,47.76,-0.7733907326655823,1,1,6,0.009552,38,True,1
T00045678,A01303,U01303,M0155,fashion,23,credential_testing,20,25.76,-0.7542436160600282,1,1,7,0.005152,40,True,1
T00045679,A01303,U01303,M0122,fashion,25,legitimate_agent,21,1499.81,0.12760769676971948,1,1,1,0.299962,42,True,1
T00045680,A01303,U01303,M0137,groceries,26,legitimate_agent,22,1395.26,0.06259284615274567,1,1,1,0.279052,44,True,1
T00045681,A01304,U01304,M0192,subscriptions,0,legitimate_agent,1,301.88,0.0,0,1,1,0.060376,2,True,1
T00045682,A01304,U01304,M0128,subscriptions,1,legitimate_agent,2,274.68,-27.19999999999999,1,1,1,0.054936,4,True,1
T00045683,A01304,U01304,M0112,subscriptions,1,legitimate_agent,3,183.87,-5.4286043399770225,1,1,2,0.036774,6,True,1
T00045684,A01304,U01304,M0130,subscriptions,1,legitimate_agent,4,218.58,-0.5647052833005513,1,1,3,0.043716000000000005,8,True,1
T00045685,A01304,U01304,M0028,subscriptions,1,legitimate_agent,5,364.39,2.2408997174462026,1,1,4,0.072878,10,True,1
T00045686,A01304,U01304,M0115,subscriptions,4,legitimate_agent,6,286.78,0.25596375892367357,1,1,1,0.057356,12,True,1
T00045687,A01304,U01304,M0112,subscriptions,4,legitimate_agent,7,315.94,0.6947984681394825,1,1,2,0.063188,14,True,1
T00045688,A01304,U01304,M0020,subscriptions,5,legitimate_agent,8,298.74,0.34259886114496396,1,1,1,0.059748,16,True,1
T00045689,A01304,U01304,M0133,subscriptions,5,legitimate_agent,9,305.67,0.4437604587199943,1,1,2,0.061134,18,True,1
T00045690,A01304,U01304,M0078,subscriptions,5,legitimate_agent,10,215.42,-1.2708328154896558,1,1,3,0.043084,20,True,1
T00045691,A01304,U01304,M0192,subscriptions,6,legitimate_agent,11,250.53,-0.4754877033802524,1,1,1,0.050106,22,True,1
T00045692,A01304,U01304,M0131,subscriptions,7,legitimate_agent,12,301.01,0.5092620611697751,1,1,1,0.060202,24,True,1
T00045693,A01304,U01304,M0136,subscriptions,7,legitimate_agent,13,176.66,-1.9668493400734033,1,1,2,0.035332,26,True,1
T00045694,A01304,U01304,M0179,subscriptions,8,legitimate_agent,14,268.43,-0.006273646783278411,1,1,1,0.053686000000000005,28,True,1
T00045695,A01304,U01304,M0028,subscriptions,11,legitimate_agent,15,252.83,-0.29646804192358367,1,1,1,0.050566,30,True,1
T00045696,A01304,U01304,M0125,subscriptions,11,legitimate_agent,16,359.49,1.7677836284103536,1,1,2,0.071898,32,True,1
T00045697,A01304,U01304,M0112,subscriptions,11,legitimate_agent,17,274.78,0.02444878366498105,1,1,3,0.054956,34,True,1
T00045698,A01304,U01304,M0125,subscriptions,12,legitimate_agent,18,206.05,-1.2629383222026709,1,1,1,0.041210000000000004,36,True,1
T00045699,A01304,U01304,M0033,subscriptions,13,legitimate_agent,19,260.23,-0.17586422682268343,1,1,1,0.052046,38,True,1
T00045700,A01304,U01304,M0078,subscriptions,15,legitimate_agent,20,92.53,-3.3520365929150393,1,1,1,0.018506,40,True,1
T00045701,A01304,U01304,M0179,subscriptions,16,legitimate_agent,21,315.86,0.8558820673444165,1,1,1,0.063172,42,True,1
T00045702,A01304,U01304,M0028,subscriptions,16,credential_testing,22,41.19,-3.451760884580498,1,1,2,0.008237999999999999,44,True,1
T00045703,A01304,U01304,M0056,subscriptions,16,credential_testing,23,8.11,-3.1167271342136806,1,1,3,0.001622,46,True,1
T00045704,A01304,U01304,M0125,subscriptions,16,credential_testing,24,46.47,-2.124546737386215,1,1,4,0.009294,48,True,1
T00045705,A01304,U01304,M0016,subscriptions,16,credential_testing,25,6.48,-2.3085348678315696,1,1,5,0.001296,50,True,1
T00045706,A01304,U01304,M0112,subscriptions,16,credential_testing,26,12.24,-1.993597692817674,1,1,6,0.002448,52,True,1
T00045707,A01304,U01304,M0179,subscriptions,17,legitimate_agent,27,253.0,0.320746816981692,1,1,1,0.0506,54,True,1
T00045708,A01304,U01304,M0158,subscriptions,17,legitimate_agent,28,295.22,0.6959300745938369,1,1,2,0.059044000000000006,56,True,1
T00045709,A01304,U01304,M0128,subscriptions,17,credential_testing,29,15.4,-1.8764436532793942,1,1,3,0.0030800000000000003,58,True,1
T00045710,A01304,U01304,M0010,subscriptions,17,credential_testing,30,30.9,-1.602975734067207,1,1,4,0.00618,60,True,1
T00045711,A01304,U01304,M0157,subscriptions,17,credential_testing,31,47.03,-1.373534242178797,1,1,5,0.009406,62,True,1
T00045712,A01304,U01304,M0130,subscriptions,17,credential_testing,32,36.32,-1.401581373635203,1,1,6,0.007264,64,True,1
T00045713,A01304,U01304,M0158,subscriptions,20,legitimate_agent,33,286.93,0.7439487559287381,1,1,1,0.057386,66,True,1
T00045714,A01304,U01304,M0136,subscriptions,20,legitimate_agent,34,331.28,1.0978961359148371,1,1,2,0.066256,68,True,1
T00045715,A01304,U01304,M0028,subscriptions,21,legitimate_agent,35,238.63,0.289376423591106,1,1,1,0.047726,70,True,1
T00045716,A01304,U01304,M0056,subscriptions,21,legitimate_agent,36,266.66,0.522222483699965,1,1,2,0.053332000000000004,72,True,1
T00045717,A01304,U01304,M0033,subscriptions,22,legitimate_agent,37,270.87,0.5491439761066155,1,1,1,0.054174,74,True,1
T00045718,A01304,U01304,M0114,subscriptions,22,legitimate_agent,38,205.69,-0.023477557105135147,1,1,2,0.041138,76,True,1
T00045719,A01304,U01304,M0125,subscriptions,22,legitimate_agent,39,359.21,1.3213965914797499,1,1,3,0.07184199999999999,78,True,1
T00045720,A01304,U01304,M0112,subscriptions,23,legitimate_agent,40,254.67,0.36853854317403273,1,1,1,0.050934,80,True,1
T00045721,A01304,U01304,M0157,subscriptions,23,legitimate_agent,41,258.65,0.398321108054052,1,1,2,0.05173,82,True,1
